PassengerId,Survived
122137,0.11988312
122138,0.11435819
122139,0.36273503
122140,0.7402991
122141,0.013684809
122142,0.120363295
122143,0.11214578
122144,0.2327311
122145,0.021845937
122146,0.1632517
122147,0.7402991
122148,0.7402991
122149,0.36273503
122150,0.117400795
122151,0.7402991
122152,0.7402991
122153,0.11891708
122154,0.1264635
122155,0.114869446
122156,0.22707716
122157,0.12209472
122158,0.09752682
122159,0.7402991
122160,0.11418635
122161,0.010293275
122162,0.20996565
122163,0.12007463
122164,0.36273503
122165,0.2611782
122166,0.18418014
122167,0.11381242
122168,0.35391396
122169,0.18257537
122170,0.036401153
122171,0.7402991
122172,0.3154808
122173,0.16841188
122174,0.7402991
122175,0.09874609
122176,0.11029452
122177,0.1203821
122178,0.15971714
122179,0.26431853
122180,0.27813727
122181,0.25235963
122182,0.7402991
122183,0.11977363
122184,0.11148867
122185,0.7402991
122186,0.21072125
122187,0.11948842
122188,0.13752571
122189,0.123910606
122190,0.13019982
122191,0.7402991
122192,0.7402991
122193,0.7402991
122194,0.02017653
122195,0.36273503
122196,0.0965164
122197,0.10437232
122198,0.20098794
122199,0.36273503
122200,0.30751932
122201,0.36273503
122202,0.36273503
122203,0.7402991
122204,0.7402991
122205,0.30327287
122206,0.121153
122207,0.11615753
122208,0.32194608
122209,0.7402991
122210,0.29064587
122211,0.29222673
122212,0.7402991
122213,0.7402991
122214,0.36273503
122215,0.1080794
122216,0.7402991
122217,0.7402991
122218,0.1615876
122219,0.7402991
122220,0.2031624
122221,0.7402991
122222,0.11412671
122223,0.28824633
122224,0.117233306
122225,0.18781483
122226,0.13934901
122227,0.113241225
122228,0.09447551
122229,0.2845103
122230,0.36273503
122231,0.116463184
122232,0.36273503
122233,0.36273503
122234,0.2370553
122235,0.11561477
122236,0.7402991
122237,0.29051656
122238,0.7402991
122239,0.291556
122240,0.7402991
122241,0.15911642
122242,0.1563648
122243,0.36273503
122244,0.30608052
122245,0.36273503
122246,0.19115949
122247,0.30837405
122248,0.7402991
122249,0.11261079
122250,0.7402991
122251,0.0022144914
122252,0.11666843
122253,0.26324928
122254,0.14235476
122255,0.7402991
122256,0.36273503
122257,0.102520406
122258,0.32928556
122259,0.7402991
122260,0.119503886
122261,0.040358603
122262,0.11961159
122263,0.12700564
122264,0.3136177
122265,0.35585943
122266,0.10987845
122267,0.24599451
122268,0.20004398
122269,0.36273503
122270,0.16982585
122271,0.7402991
122272,0.7402991
122273,0.13342181
122274,0.11295611
122275,0.16442347
122276,0.7402991
122277,0.11962524
122278,0.17969728
122279,0.12234831
122280,0.7402991
122281,0.14601216
122282,0.32148805
122283,0.36273503
122284,0.002218157
122285,0.7402991
122286,0.10850936
122287,0.36273503
122288,0.13280112
122289,0.3529938
122290,0.7402991
122291,0.36273503
122292,0.30398476
122293,0.13951528
122294,0.13944027
122295,0.27070078
122296,0.14591005
122297,0.34842834
122298,0.0075966716
122299,0.36273503
122300,0.7402991
122301,0.7402991
122302,0.17180124
122303,0.7402991
122304,8.708244e-06
122305,0.7402991
122306,0.26051122
122307,0.29150283
122308,0.36273503
122309,0.1129798
122310,0.08405453
122311,0.12903407
122312,0.022923052
122313,0.15081155
122314,0.7402991
122315,0.7402991
122316,0.12789625
122317,0.10583401
122318,0.1314002
122319,0.1215516
122320,8.096041e-06
122321,0.7402991
122322,0.7402991
122323,0.22449109
122324,0.33913568
122325,0.15147832
122326,0.09798378
122327,1.1423363e-06
122328,0.2831955
122329,0.13157082
122330,0.36273503
122331,0.0982112
122332,0.7402991
122333,0.36273503
122334,0.12998644
122335,4.571003e-09
122336,0.7402991
122337,0.17445603
122338,0.7402991
122339,0.11145845
122340,0.19086933
122341,0.11979744
122342,0.7402991
122343,0.36273503
122344,0.36273503
122345,0.26848602
122346,0.31653073
122347,0.7402991
122348,0.13529807
122349,0.36273503
122350,0.36273503
122351,0.7402991
122352,0.00573048
122353,0.7402991
122354,0.035605997
122355,0.10873082
122356,0.12388611
122357,0.12587407
122358,0.11772528
122359,0.23586455
122360,0.2633584
122361,0.34750128
122362,0.24558306
122363,0.103265375
122364,0.36273503
122365,0.10865447
122366,0.7402991
122367,0.17750674
122368,0.12443736
122369,0.17736715
122370,0.18956077
122371,0.7402991
122372,0.10590631
122373,0.25560087
122374,0.7402991
122375,0.125346
122376,0.2316503
122377,0.25622278
122378,0.36273503
122379,0.44899184
122380,7.9443766e-05
122381,0.10879624
122382,0.7402991
122383,0.062319368
122384,0.051639736
122385,0.7402991
122386,0.36273503
122387,0.7402991
122388,0.3236249
122389,0.0101875365
122390,0.17280886
122391,0.36273503
122392,0.12893462
122393,0.36273503
122394,0.000197649
122395,0.25948077
122396,0.26920718
122397,0.049458325
122398,0.12881789
122399,0.039930552
122400,0.10594106
122401,0.34319305
122402,0.7402991
122403,0.032222897
122404,0.36273503
122405,0.12313029
122406,0.11248675
122407,0.7402991
122408,0.025409877
122409,0.1468713
122410,2.5747709e-06
122411,0.18955445
122412,0.15786752
122413,0.21719211
122414,0.36273503
122415,0.6147903
122416,0.7402991
122417,0.2750013
122418,0.11484441
122419,0.2424216
122420,0.08427292
122421,0.36273503
122422,0.36273503
122423,0.26544335
122424,0.36273503
122425,0.11959815
122426,0.17302793
122427,0.0077712536
122428,0.7402991
122429,0.7402991
122430,0.7402991
122431,0.36273503
122432,0.0018476248
122433,0.10591644
122434,0.102626085
122435,0.3257809
122436,0.36273503
122437,0.10819355
122438,0.36273503
122439,0.18926513
122440,0.35716498
122441,0.34373498
122442,0.14158851
122443,0.2816636
122444,0.26905066
122445,0.123366505
122446,0.11983499
122447,0.119992375
122448,0.10865152
122449,0.7402991
122450,0.36273503
122451,0.7402991
122452,0.7402991
122453,0.120533586
122454,0.09653494
122455,0.7402991
122456,0.18180645
122457,0.17950073
122458,0.36273503
122459,0.7402991
122460,0.7402991
122461,0.26143715
122462,0.7402991
122463,0.1266782
122464,0.36273503
122465,0.36273503
122466,0.2868765
122467,0.7402991
122468,0.14572737
122469,0.09794453
122470,0.103776366
122471,0.17578581
122472,0.36273503
122473,0.7402991
122474,0.11631578
122475,0.3557394
122476,0.7402991
122477,0.0027890503
122478,0.11293024
122479,0.16538557
122480,0.7402991
122481,0.11449835
122482,0.14252129
122483,0.7402991
122484,0.1179229
122485,0.21490571
122486,0.17690596
122487,0.13338861
122488,0.7402991
122489,0.05977583
122490,0.35210192
122491,0.30492723
122492,0.24170786
122493,0.7402991
122494,0.26436156
122495,0.7402991
122496,0.7402991
122497,0.7402991
122498,0.09820247
122499,0.36273503
122500,0.12974554
122501,0.25124425
122502,0.7402991
122503,0.107800245
122504,0.13564071
122505,0.7402991
122506,0.1485695
122507,0.7402991
122508,0.004199505
122509,0.014776915
122510,0.11473936
122511,0.36273503
122512,0.36273503
122513,0.36273503
122514,0.13586047
122515,0.7402991
122516,0.7402991
122517,0.7402991
122518,0.10981333
122519,0.36273503
122520,0.105287045
122521,0.15700081
122522,0.7402991
122523,6.787821e-05
122524,0.119264275
122525,0.16039559
122526,0.110970706
122527,0.1147944
122528,0.36273503
122529,0.35188723
122530,0.7402991
122531,0.032813758
122532,0.09212899
122533,0.7402991
122534,0.116604984
122535,0.7402991
122536,0.36273503
122537,0.02185449
122538,0.7402991
122539,0.36273503
122540,0.31754506
122541,0.7402991
122542,0.36273503
122543,0.7402991
122544,0.1123417
122545,0.11446431
122546,0.18169656
122547,0.7402991
122548,0.7402991
122549,0.12835348
122550,0.11483076
122551,0.1102792
122552,0.192954
122553,0.27733874
122554,0.7402991
122555,0.36273503
122556,0.123882204
122557,0.15618002
122558,0.1901533
122559,0.11694124
122560,0.06653693
122561,0.020078868
122562,0.36273503
122563,0.36273503
122564,0.110913366
122565,0.10778409
122566,0.7402991
122567,0.2135137
122568,0.3465873
122569,0.12626159
122570,0.36273503
122571,0.22736946
122572,0.13857591
122573,0.13118008
122574,0.36273503
122575,0.11341414
122576,0.14610505
122577,0.11752573
122578,0.17444986
122579,0.36273503
122580,0.36273503
122581,0.35901862
122582,0.17718673
122583,0.1292544
122584,0.11945313
122585,0.27547193
122586,0.7402991
122587,0.36273503
122588,0.102205366
122589,0.09437999
122590,0.35044235
122591,0.7402991
122592,0.11725053
122593,0.7402991
122594,0.00338462
122595,0.09932953
122596,0.7402991
122597,0.12662402
122598,0.12431994
122599,0.15553138
122600,0.3262223
122601,0.093595654
122602,0.11942935
122603,0.14698416
122604,0.18434697
122605,0.11701909
122606,0.11196989
122607,0.28681514
122608,0.1409638
122609,0.10963687
122610,0.1207816
122611,0.09567079
122612,0.7402991
122613,0.36273503
122614,0.7402991
122615,0.7402991
122616,0.09747416
122617,0.36273503
122618,0.31661293
122619,0.29949123
122620,0.7402991
122621,0.12967426
122622,0.7402991
122623,0.7402991
122624,0.7402991
122625,0.22082272
122626,0.11982414
122627,0.7402991
122628,0.23281202
122629,0.17785159
122630,0.0004657507
122631,0.7402991
122632,0.2673326
122633,0.36273503
122634,0.17543012
122635,0.12166166
122636,0.10888949
122637,0.23800296
122638,0.118163735
122639,0.36273503
122640,0.27071333
122641,0.3167871
122642,0.25253284
122643,0.7402991
122644,0.20144317
122645,0.21180296
122646,0.03605008
122647,0.36273503
122648,0.33550835
122649,0.110349864
122650,0.09889814
122651,0.30412322
122652,0.7402991
122653,0.7402991
122654,0.7402991
122655,0.7402991
122656,0.7402991
122657,0.10363385
122658,0.36273503
122659,0.7402991
122660,0.108597994
122661,0.34661418
122662,0.7402991
122663,0.14470023
122664,0.11429626
122665,0.36273503
122666,0.7402991
122667,0.1608904
122668,0.36273503
122669,0.15342861
122670,0.36273503
122671,0.17447302
122672,0.7402991
122673,0.117320776
122674,0.00045746565
122675,0.7402991
122676,0.7402991
122677,0.7402991
122678,0.013266176
122679,0.7402991
122680,0.36273503
122681,0.7402991
122682,0.12754983
122683,0.090604335
122684,0.36273503
122685,0.1572344
122686,0.2071737
122687,0.36273503
122688,0.14411184
122689,0.29647017
122690,0.7402991
122691,0.1908569
122692,0.24831325
122693,0.35648787
122694,0.26653802
122695,0.36273503
122696,0.25290158
122697,0.36191964
122698,0.169482
122699,0.09767386
122700,0.7402991
122701,0.00024235249
122702,0.108240515
122703,0.11281389
122704,0.27170986
122705,0.25810218
122706,0.36273503
122707,0.36273503
122708,0.13477775
122709,0.15590227
122710,0.7402991
122711,0.12643874
122712,0.10329825
122713,0.7402991
122714,0.36273503
122715,0.7402991
122716,0.7402991
122717,0.09295398
122718,0.11587101
122719,0.17796925
122720,0.7402991
122721,0.016027033
122722,0.018255293
122723,0.31659034
122724,0.16082865
122725,0.15060925
122726,0.7402991
122727,0.10506162
122728,0.7402991
122729,0.36273503
122730,0.7402991
122731,0.014548123
122732,0.27797407
122733,0.12314421
122734,0.11733201
122735,0.7402991
122736,0.026992142
122737,0.34535515
122738,0.7402991
122739,0.25345016
122740,0.16327792
122741,0.31282502
122742,0.07473618
122743,0.09554213
122744,0.35241246
122745,0.2548384
122746,0.27939498
122747,0.3521007
122748,0.7402991
122749,0.29302335
122750,0.0961293
122751,0.29933864
122752,0.36273503
122753,0.36075047
122754,0.11715281
122755,0.10794398
122756,0.13218197
122757,0.36273503
122758,0.13097274
122759,0.7402991
122760,0.12881595
122761,0.11199501
122762,0.12158045
122763,0.7402991
122764,0.1893979
122765,0.0032860339
122766,0.7402991
122767,0.36273503
122768,0.36273503
122769,0.11294931
122770,0.19471553
122771,0.7402991
122772,0.11155242
122773,0.048916787
122774,0.17191544
122775,0.36273503
122776,0.11674628
122777,0.7402991
122778,0.12535498
122779,0.112024814
122780,0.36273503
122781,0.7402991
122782,0.36273503
122783,0.7402991
122784,0.35537428
122785,0.25008088
122786,0.32058805
122787,0.7402991
122788,0.7402991
122789,0.35279146
122790,0.7402991
122791,0.10623604
122792,0.22871631
122793,0.36273503
122794,0.36273503
122795,0.1060496
122796,0.113173306
122797,0.7402991
122798,0.11615959
122799,0.31108576
122800,0.36273503
122801,4.458789e-05
122802,0.030560046
122803,0.102205485
122804,0.7402991
122805,0.36273503
122806,0.14956275
122807,0.25514048
122808,0.1761992
122809,0.119856745
122810,0.18829152
122811,0.12496427
122812,0.36273503
122813,0.3285694
122814,0.11171615
122815,0.7402991
122816,0.07065743
122817,0.11915535
122818,0.32260174
122819,0.15793952
122820,0.24488068
122821,0.7402991
122822,0.36273503
122823,0.119463086
122824,0.7402991
122825,0.7402991
122826,0.20873892
122827,0.2001805
122828,0.112810224
122829,0.11358085
122830,0.018714726
122831,0.2070125
122832,0.36273503
122833,0.12168756
122834,0.11649343
122835,0.29054463
122836,0.09395054
122837,0.7402991
122838,0.36273503
122839,0.15752435
122840,0.7402991
122841,0.15565893
122842,0.010222644
122843,0.279738
122844,0.7402991
122845,0.2463145
122846,0.11090618
122847,0.7402991
122848,0.12360343
122849,0.0016187727
122850,0.254189
122851,0.12068552
122852,0.10967064
122853,0.28878245
122854,0.09969601
122855,0.2531953
122856,0.23590305
122857,0.7402991
122858,0.7402991
122859,0.25637564
122860,0.28198886
122861,0.7402991
122862,0.12735286
122863,0.11870161
122864,0.34454525
122865,0.33295774
122866,0.36273503
122867,0.3563931
122868,0.11017743
122869,0.35327446
122870,0.26917928
122871,0.25200552
122872,3.6618417e-11
122873,0.7402991
122874,0.122486174
122875,0.114099026
122876,3.307593e-05
122877,0.25707453
122878,0.1061624
122879,0.09414992
122880,0.7402991
122881,0.7402991
122882,0.28329408
122883,0.10336864
122884,0.12566316
122885,0.10250947
122886,0.7402991
122887,0.11221951
122888,0.36273503
122889,0.7402991
122890,0.12290722
122891,0.12164113
122892,0.35007334
122893,0.19399741
122894,0.1368447
122895,0.22844225
122896,0.36273503
122897,8.578693e-28
122898,0.7402991
122899,0.17886984
122900,0.7402991
122901,0.109758526
122902,0.14176095
122903,0.3545847
122904,0.18430358
122905,0.003562659
122906,0.09716877
122907,0.36273503
122908,0.7402991
122909,8.039809e-05
122910,0.11610773
122911,0.19535542
122912,0.36273503
122913,0.7402991
122914,0.116134405
122915,0.7402991
122916,0.3066842
122917,0.13773504
122918,0.7402991
122919,0.7402991
122920,0.11201796
122921,0.7402991
122922,0.10851011
122923,0.7402991
122924,0.36273503
122925,0.26598027
122926,0.36273503
122927,0.27457818
122928,0.16484553
122929,0.7402991
122930,0.121184945
122931,0.7402991
122932,0.10152224
122933,0.12295911
122934,0.3581445
122935,0.123847544
122936,0.19532576
122937,0.36273503
122938,0.2626394
122939,0.7402991
122940,0.32570177
122941,0.7402991
122942,0.16690314
122943,0.11585292
122944,0.107661724
122945,0.7402991
122946,0.7402991
122947,0.15649882
122948,0.7402991
122949,0.12481275
122950,0.36273503
122951,0.55037177
122952,0.2884455
122953,0.36273503
122954,0.011150807
122955,0.21049693
122956,0.14550525
122957,0.36273503
122958,0.11478034
122959,0.18021837
122960,0.7402991
122961,0.11458692
122962,0.11870259
122963,0.7402991
122964,0.24484214
122965,0.11443585
122966,0.12699959
122967,0.10350534
122968,0.7402991
122969,0.094150156
122970,0.7402991
122971,0.12887219
122972,0.36273503
122973,0.14774477
122974,0.3520068
122975,0.7402991
122976,0.11483741
122977,0.36273503
122978,0.13221744
122979,0.18045989
122980,0.18669319
122981,0.36273503
122982,0.36273503
122983,0.27124417
122984,0.7402991
122985,0.1057294
122986,0.1903024
122987,0.1697287
122988,0.7402991
122989,0.7402991
122990,0.3293629
122991,0.7402991
122992,0.14715707
122993,0.36273503
122994,0.14345926
122995,0.1871939
122996,0.12759957
122997,0.2953816
122998,0.7402991
122999,0.2439929
123000,0.16516933
123001,0.10192007
123002,0.3169307
123003,0.28981167
123004,0.12872863
123005,0.36273503
123006,0.0067783594
123007,0.7402991
123008,0.06635603
123009,0.7402991
123010,0.121640116
123011,0.7402991
123012,0.11702189
123013,0.096000254
123014,0.11873928
123015,0.7402991
123016,0.36273503
123017,0.11092961
123018,0.15290603
123019,0.11713299
123020,0.7402991
123021,0.36273503
123022,0.115917474
123023,0.17139608
123024,0.09455904
123025,0.1135827
123026,0.7402991
123027,0.7402991
123028,0.36273503
123029,0.3030513
123030,0.7402991
123031,0.0017500818
123032,0.12336594
123033,0.122939795
123034,0.7402991
123035,0.12813184
123036,0.0970881
123037,0.2833002
123038,0.17132142
123039,0.1538702
123040,0.34938163
123041,0.118991375
123042,0.19090518
123043,0.36273503
123044,0.7402991
123045,0.2792409
123046,0.11917403
123047,0.7402991
123048,0.15465519
123049,0.17377505
123050,0.15053105
123051,0.26914752
123052,0.12327078
123053,0.11157012
123054,0.101228744
123055,0.7402991
123056,0.14300185
123057,0.12582457
123058,0.27289262
123059,0.113174945
123060,0.35548902
123061,0.10171831
123062,0.28961632
123063,0.7402991
123064,0.3123572
123065,0.14339474
123066,0.191017
123067,0.36273503
123068,0.09897879
123069,0.7402991
123070,0.12016675
123071,0.17240876
123072,0.1549983
123073,0.7402991
123074,0.7402991
123075,0.00066256523
123076,0.122378975
123077,0.2005181
123078,0.29088575
123079,0.36273503
123080,0.10265148
123081,0.114821374
123082,0.07578501
123083,0.7402991
123084,0.12169236
123085,0.36273503
123086,0.3562433
123087,0.063222826
123088,0.36273503
123089,1.56823e-07
123090,0.7402991
123091,0.7402991
123092,0.3181908
123093,0.7402991
123094,0.7402991
123095,0.12132394
123096,0.1550479
123097,0.19992441
123098,0.26652592
123099,0.36273503
123100,0.121335536
123101,0.25700492
123102,0.11019787
123103,0.7402991
123104,0.271041
123105,0.7402991
123106,0.13348779
123107,0.36273503
123108,0.002875477
123109,0.27195787
123110,0.7402991
123111,0.7402991
123112,0.020327806
123113,0.11748594
123114,0.3247916
123115,0.7402991
123116,0.7402991
123117,0.36273503
123118,0.0038236976
123119,0.28044567
123120,0.14673615
123121,0.7402991
123122,0.36273503
123123,0.7402991
123124,0.2051821
123125,0.7402991
123126,0.12379959
123127,0.7402991
123128,0.11076033
123129,0.7402991
123130,0.107186526
123131,0.36273503
123132,0.12447831
123133,0.11772743
123134,0.7402991
123135,0.7402991
123136,0.36273503
123137,0.36273503
123138,0.7402991
123139,0.051908612
123140,0.36273503
123141,0.34717077
123142,0.2612431
123143,0.7402991
123144,0.32373613
123145,0.36273503
123146,0.7402991
123147,0.09839207
123148,0.2130557
123149,0.12187019
123150,0.1092394
123151,0.13717976
123152,0.12041336
123153,0.110713035
123154,0.18455899
123155,0.35223877
123156,0.13721702
123157,0.1448788
123158,0.12988877
123159,0.7402991
123160,0.36273503
123161,0.10488501
123162,0.7402991
123163,0.11725685
123164,0.15658122
123165,0.7402991
123166,0.26348242
123167,0.7402991
123168,0.32516062
123169,0.110584974
123170,0.27743614
123171,0.098427445
123172,0.12169236
123173,0.011571616
123174,0.32489163
123175,0.13307819
123176,0.29980725
123177,0.7402991
123178,0.7402991
123179,0.343284
123180,0.0054320693
123181,0.7402991
123182,0.36273503
123183,0.14831564
123184,0.1939368
123185,0.36273503
123186,0.021768868
123187,0.7402991
123188,0.36273503
123189,0.7402991
123190,0.07342437
123191,0.123343885
123192,0.7402991
123193,0.7402991
123194,0.7402991
123195,0.2703002
123196,0.7402991
123197,0.7402991
123198,0.22105524
123199,0.13157561
123200,0.12744883
123201,0.36273503
123202,0.7402991
123203,0.0933494
123204,0.11002147
123205,0.30701655
123206,0.11681834
123207,0.1348423
123208,0.5016326
123209,0.06112808
123210,0.7402991
123211,0.19826075
123212,0.13121599
123213,0.36273503
123214,0.12141895
123215,0.017622977
123216,0.11766362
123217,0.14858332
123218,0.21809801
123219,0.22037792
123220,0.36273503
123221,0.35724676
123222,0.11871293
123223,0.11076027
123224,0.7402991
123225,0.6635504
123226,0.36273503
123227,0.1335786
123228,0.11154255
123229,0.0014310181
123230,0.14896235
123231,0.008191735
123232,0.0022176206
123233,0.30073333
123234,0.162191
123235,0.35225075
123236,0.7402991
123237,0.7402991
123238,0.11037433
123239,0.31651726
123240,0.13897738
123241,0.0999158
123242,0.7402991
123243,0.108520776
123244,0.12969545
123245,0.17922777
123246,0.116425335
123247,0.7402991
123248,0.15761909
123249,0.7402991
123250,0.110438734
123251,0.12127283
123252,0.36273503
123253,0.119481236
123254,0.11397952
123255,0.00016143918
123256,0.3298611
123257,0.260858
123258,0.109926134
123259,0.11374131
123260,0.7402991
123261,0.36273503
123262,0.7402991
123263,0.18113515
123264,0.27378702
123265,0.114703834
123266,0.08539018
123267,0.7402991
123268,0.078621835
123269,0.119808346
123270,0.1929003
123271,0.0013496578
123272,0.11560309
123273,0.121988714
123274,0.16900423
123275,0.7402991
123276,0.11715281
123277,0.21651137
123278,0.1360806
123279,0.1623857
123280,0.7402991
123281,0.7402991
123282,0.24339744
123283,0.12955004
123284,0.7402991
123285,0.42813677
123286,0.7402991
123287,0.20300469
123288,0.13056707
123289,0.11361095
123290,0.27855474
123291,0.022155374
123292,0.1298528
123293,0.3141251
123294,0.32413793
123295,0.12111512
123296,0.23783273
123297,0.7402991
123298,0.7402991
123299,0.1073212
123300,0.16857222
123301,0.11952233
123302,0.36273503
123303,0.36273503
123304,0.7402991
123305,0.7402991
123306,0.09812081
123307,0.11249751
123308,0.7402991
123309,0.7402991
123310,0.7402991
123311,0.12202194
123312,0.117429525
123313,0.12789625
123314,0.32099998
123315,0.7402991
123316,0.7402991
123317,0.7402991
123318,0.096131
123319,0.7402991
123320,0.36273503
123321,0.16331384
123322,0.28200212
123323,0.12020451
123324,0.7402991
123325,0.12239671
123326,0.21608832
123327,0.11554906
123328,0.10980034
123329,0.22146958
123330,0.34704453
123331,0.33284807
123332,0.7402991
123333,0.12007952
123334,0.36273503
123335,0.09572804
123336,0.7402991
123337,0.3130347
123338,0.2443802
123339,0.18217313
123340,0.7402991
123341,0.10461566
123342,0.11822602
123343,0.27788192
123344,0.27394283
123345,4.366181e-05
123346,0.13728309
123347,0.19177133
123348,0.11035839
123349,0.7402991
123350,0.10975015
123351,0.24188513
123352,0.7402991
123353,0.36273503
123354,0.27446756
123355,0.11941621
123356,2.4765877e-05
123357,0.10575631
123358,0.14125693
123359,0.35173124
123360,0.26350737
123361,0.09906787
123362,0.14459464
123363,0.12878332
123364,0.11266118
123365,0.7402991
123366,0.13370618
123367,0.114911884
123368,0.36273503
123369,0.7402991
123370,0.016896427
123371,0.7402991
123372,0.7402991
123373,0.7402991
123374,0.7402991
123375,0.10654113
123376,0.20690846
123377,0.24587259
123378,0.3615238
123379,0.119139284
123380,0.32717955
123381,0.11866987
123382,0.7402991
123383,0.12174475
123384,0.31712627
123385,0.11484441
123386,0.10647479
123387,0.36273503
123388,0.1267865
123389,0.105508894
123390,0.14771661
123391,0.13939413
123392,0.36273503
123393,0.09751505
123394,0.10246119
123395,0.011239916
123396,0.10680559
123397,0.112603664
123398,0.2385518
123399,0.07201177
123400,0.7402991
123401,0.7402991
123402,0.1243864
123403,0.7402991
123404,0.1798693
123405,0.13662675
123406,0.32235727
123407,0.121692896
123408,0.09938878
123409,0.7402991
123410,0.7402991
123411,0.14092115
123412,0.0019048452
123413,0.7402991
123414,2.7531212e-06
123415,0.36273503
123416,0.7402991
123417,0.7402991
123418,0.7402991
123419,0.10233691
123420,0.11235562
123421,0.05850616
123422,0.7402991
123423,0.14392409
123424,0.7402991
123425,0.1642968
123426,0.36273503
123427,0.7402991
123428,0.120061606
123429,0.12097138
123430,0.7402991
123431,0.7402991
123432,0.12190053
123433,0.12592953
123434,0.36273503
123435,0.7402991
123436,0.36273503
123437,0.11394429
123438,0.7402991
123439,0.36273503
123440,0.31465214
123441,0.11269125
123442,0.31699198
123443,0.7402991
123444,0.21784192
123445,0.7402991
123446,0.35501462
123447,0.120040864
123448,0.7402991
123449,0.12904987
123450,0.7402991
123451,0.11230174
123452,0.2478432
123453,0.24413422
123454,0.7402991
123455,0.2416547
123456,0.09886259
123457,0.36273503
123458,0.7402991
123459,0.292019
123460,0.13950044
123461,0.11554262
123462,0.26701885
123463,0.16561532
123464,0.7402991
123465,0.009256959
123466,0.36273503
123467,0.2791718
123468,0.64890754
123469,0.11932212
123470,0.2182959
123471,0.10438648
123472,0.12127042
123473,0.1252369
123474,0.36273503
123475,0.36273503
123476,0.7402991
123477,0.36273503
123478,0.017460376
123479,0.2750668
123480,0.7402991
123481,0.7402991
123482,0.11502612
123483,0.36273503
123484,4.855631e-06
123485,0.22216803
123486,0.7402991
123487,0.11584833
123488,0.7402991
123489,0.003439337
123490,0.19648197
123491,0.20841333
123492,0.121203005
123493,0.36273503
123494,0.3528461
123495,0.27095652
123496,0.3016067
123497,0.11628121
123498,0.10782972
123499,0.11569178
123500,0.27206045
123501,0.35127497
123502,0.27466434
123503,0.17275888
123504,0.7402991
123505,0.35340613
123506,0.13824865
123507,0.36273503
123508,0.36273503
123509,0.3622474
123510,0.0030944943
123511,0.22384271
123512,0.17738977
123513,0.09493354
123514,0.0026385188
123515,2.2208889e-10
123516,0.7402991
123517,0.7402991
123518,0.122205496
123519,0.060192168
123520,0.7402991
123521,0.10973379
123522,0.7402991
123523,0.19754922
123524,0.122499645
123525,0.24825892
123526,0.12316537
123527,0.2624308
123528,0.10811797
123529,0.35860896
123530,0.7402991
123531,0.3411482
123532,0.040109515
123533,0.120042115
123534,0.120512694
123535,0.18158051
123536,0.20933852
123537,0.18738294
123538,0.09883082
123539,0.7402991
123540,0.2445682
123541,0.16280931
123542,0.11197445
123543,0.31731832
123544,0.2860995
123545,0.7402991
123546,0.21853045
123547,0.09751555
123548,0.11822024
123549,0.7402991
123550,0.7402991
123551,0.11853108
123552,0.7402991
123553,0.7402991
123554,0.12530726
123555,6.517515e-29
123556,0.7402991
123557,0.11959475
123558,0.11106178
123559,0.12967694
123560,0.109702945
123561,0.18011084
123562,0.30466646
123563,0.7402991
123564,0.11116731
123565,0.7402991
123566,0.36273503
123567,0.14237168
123568,0.7402991
123569,0.101569325
123570,0.7402991
123571,0.11824143
123572,0.36273503
123573,0.10725868
123574,0.7402991
123575,0.36008066
123576,0.20953822
123577,0.7402991
123578,0.00025093555
123579,0.20035723
123580,0.7402991
123581,0.15292928
123582,0.36273503
123583,0.36273503
123584,0.09352502
123585,0.3116485
123586,0.21508431
123587,0.35327405
123588,0.1185191
123589,0.7402991
123590,0.36273503
123591,0.20261508
123592,0.14018151
123593,0.31312007
123594,0.7402991
123595,0.36273503
123596,0.1197322
123597,0.15636277
123598,0.7402991
123599,0.16550052
123600,0.36273503
123601,0.7402991
123602,0.7402991
123603,0.1432513
123604,0.2587977
123605,0.10107297
123606,0.7402991
123607,0.14114913
123608,0.16948184
123609,0.15205583
123610,0.1515575
123611,0.36273503
123612,0.11021426
123613,0.09529135
123614,0.25528854
123615,0.7402991
123616,0.16638985
123617,0.109181225
123618,0.7402991
123619,0.18859074
123620,0.1445044
123621,0.2680911
123622,0.17061344
123623,0.13044691
123624,0.15644583
123625,0.18149495
123626,0.1703386
123627,0.7402991
123628,0.119142145
123629,0.24198592
123630,0.31899345
123631,0.13062328
123632,0.36273503
123633,0.36061066
123634,0.10576832
123635,0.7402991
123636,0.36273503
123637,0.15086088
123638,0.11011678
123639,0.17028275
123640,0.11339265
123641,0.096714914
123642,0.2440573
123643,0.15393338
123644,0.15493551
123645,0.1743522
123646,0.0964241
123647,0.7402991
123648,0.005751401
123649,0.12553498
123650,0.26180303
123651,0.36273503
123652,0.09832138
123653,0.7402991
123654,0.334099
123655,0.1969201
123656,0.7402991
123657,0.36273503
123658,0.18141067
123659,0.17896333
123660,0.36273503
123661,0.17917818
123662,0.7402991
123663,0.11756796
123664,0.36273503
123665,0.7402991
123666,0.7402991
123667,0.7402991
123668,0.23016289
123669,0.21752483
123670,0.7402991
123671,0.3231187
123672,0.36273503
123673,0.7402991
123674,0.7402991
123675,0.27940977
123676,0.36273503
123677,0.10022947
123678,0.36273503
123679,0.2301737
123680,0.13693213
123681,0.3548537
123682,0.7402991
123683,0.12523341
123684,0.0055654347
